Electricity Load [J],Heating Load [kwh],Cooling Load [kwh],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
23.92397220829688,3.7504745109159168,21.19173333227923,0.0,3.0,3.0
22.634576603901273,5.7942678139774255,19.253995178661643,0.0,1.75,1.75
18.98125106282732,0.0,0.0,0.0,1.0,1.0
17.15458829229034,0.0,0.0,0.0,1.0,1.0
13.70432548048421,0.0,0.0,0.0,1.0,1.0
10.350306470193523,0.0,0.0,0.0,1.0,1.0
10.350306470193523,0.0,0.0,0.0,1.0,1.0
10.350306470193523,0.0,0.0,0.0,3.5,3.5
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,4.993363185671939,2.8063173681735,0.0,5.0,5.0
18.235872607061246,26.164329351419532,16.026011722954905,0.0331875,5.0,5.0
23.52283572840545,30.011282659129435,13.410456573269602,0.2278125,5.0,5.0
32.29877065214037,14.113005359016846,17.707951556529036,0.463125,5.0,5.0
34.55185640433484,8.121484548752761,19.830974931189086,0.3189375,5.625,5.625
33.58480970103814,4.71830770170701,18.91944359777648,0.11975,6.0,6.0
35.84125200873044,2.3972032032865234,24.08426093091208,0.529125,6.0,6.0
24.492573044144226,1.4952745401424976,22.819658185092955,0.726625,6.0,6.0
21.913781835353017,0.6315469920442758,25.805073161726423,0.609625,6.0,6.0
20.302037329858514,0.49701392653767634,28.361441096755673,0.5020625,6.0,6.0
19.012641725462906,0.3472804993322986,25.833689860135248,0.03875,6.0,6.0
19.33499062656181,0.6131801521863611,21.812139192899558,0.0,6.0,6.0
14.879157132737946,0.0054230592851981785,30.67370674717304,0.0,6.0,6.0
13.159666737490731,0.0,0.0,0.0,6.0,6.0
10.611742008136241,0.0,0.0,0.0,6.0,6.0
10.350306470193523,0.0,0.0,0.0,6.0,6.0
10.350306470193523,0.0,0.0,0.0,4.125,4.125
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,4.25,4.25
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,5.0,5.0
13.096571788912666,0.0,0.0,0.011625,5.0,5.0
13.041130982910518,0.0,0.0,0.065625,5.0,5.0
12.946741563516193,0.0,0.0,0.105125,5.0,5.0
12.933047904492726,0.0,0.0,0.134625,5.0,5.0
12.933047904492726,0.0,0.0,0.12525,5.0,5.0
12.933047904492726,0.0,0.0,0.0455625,5.0,5.0
12.933047904492726,0.0,0.0,0.1815,5.0,5.0
12.933047904492726,0.0,0.0,0.204875,5.0,5.0
12.933047904492726,0.0,0.0,0.214125,5.0,5.0
12.933047904492726,0.0,0.0,0.2244375,5.0,5.0
12.933047904492726,0.0,0.0,0.2484375,5.0,5.0
12.94394480091572,0.0,0.0,0.239125,5.0,5.0
10.519935040070031,0.0,0.0,0.0186875,5.0,5.0
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,3.75,3.75
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.625,3.625
13.442889942541491,2.2976153455250334,0.8970569027013477,0.0,4.0,4.0
13.442889942541491,18.819013884668998,3.2404299171844864,0.0,4.0,4.0
18.234753681832423,66.17913858416752,6.674690877125005,0.0346875,4.0,4.0
35.742794634475175,76.57762713634867,6.06406371087107,0.13875,4.0,4.0
82.68840133540931,33.96452074089242,12.730643709945292,0.0845,4.0,4.0
74.21670290839647,17.631379688348613,17.85146067462165,0.3945,4.0,4.0
72.28260950180305,10.60647907834186,23.69683626691244,0.53225,4.0,4.0
74.21670290839647,6.807724616660924,27.521423395896857,0.5481875,4.0,4.0
75.21995504444162,16.412393405744716,26.147831639543515,0.649375,4.0,4.0
75.82844741389097,4.996682710827491,35.03468669985727,0.63175,4.0,4.0
72.28260950180305,4.809692616428296,37.39637765189598,0.7375625,4.0,4.0
72.28260950180305,4.904829065953457,40.37226913299946,0.729125,4.0,4.0
75.18374961169317,5.127051968459514,45.811273071834925,0.6635625,4.0,4.0
53.709386596384455,13.64617326818193,34.88142553307994,0.4516875,4.0,4.0
29.496649171536106,3.5999420288950943,22.454217069769385,0.0340625,4.0,4.0
27.57729774937083,4.620940701510745,16.147572038208946,0.0,4.0,4.0
23.92397220829688,7.442403417145117,13.084615517586913,0.0,4.0,4.0
22.634576603901273,9.839181549798944,11.795934191443376,0.0,3.375,3.375
18.98125106282732,0.0,0.0,0.0,3.0,3.0
17.15458829229034,0.0,0.0,0.0,3.0,3.0
13.70432548048421,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,2.2188868885268516,1.572522890470685,0.0,3.0,3.0
18.24733797747171,28.3127064747033,11.169743603394,0.0245625,3.0,3.0
35.90834491437578,43.55088585251335,10.125523861833061,0.19425,3.0,3.0
82.62798333644837,13.045763814305742,25.720546870836984,0.515,3.0,3.0
74.21670290839647,5.86715528220273,31.27821449201454,0.668,3.0,3.0
72.28260950180305,4.2195197281339825,35.86585675716229,0.68725,3.0,3.0
74.21670290839647,3.2493051919029114,38.24225887478947,0.3908125,3.0,3.0
75.21995504444162,12.393105185049482,37.11463652470529,0.4608125,3.0,3.0
75.82844741389097,3.2488116575215695,45.34402366441378,0.7478125,3.0,3.0
72.28260950180305,3.4027363932642123,47.015762365964136,0.705,3.0,3.0
72.28260950180305,2.9748845918756346,46.603630521776196,0.47925,4.25,4.25
75.18374961169317,2.7467191420197667,48.42864668585197,0.496,5.0,5.0
53.741492573923004,9.763132755768803,41.819761136294304,0.442875,5.0,5.0
29.359798717152522,0.22003177604206564,30.45113170703155,0.034375,5.0,5.0
27.57729774937083,0.6173203762679842,24.996043791030157,0.0,5.0,5.0
23.92397220829688,2.131880493730882,20.50775608868974,0.0,5.0,5.0
22.634576603901273,3.558562351906922,18.18296377416977,0.0,3.75,3.75
18.98125106282732,0.0,0.0,0.0,3.0,3.0
17.15458829229034,0.0,0.0,0.0,3.0,3.0
13.70432548048421,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,2.375,2.375
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
18.27649096172911,23.21153561760986,16.17503916534142,0.032625,2.0,2.0
36.32226361839081,36.5287221979126,13.11757420624259,0.2304375,2.0,2.0
82.95065645633834,12.592776343332076,28.546578567143865,0.5383125,2.0,2.0
74.21670290839647,4.865447702060267,33.90326086295547,0.6888125,2.625,2.625
72.28260950180305,3.1702704439514533,38.54765046398474,0.7095,3.0,3.0
74.21670290839647,2.3321595940755158,41.92171119620955,0.5460625,3.0,3.0
75.21995504444162,5.571048846455073,43.26161058869808,0.7586875,3.0,3.0
75.82844741389097,2.3443450234126386,50.202009220469485,0.7720625,3.0,3.0
72.28260950180305,2.4299251211339863,50.618096499737455,0.7584375,3.0,3.0
72.28260950180305,2.395058156888129,52.46162566444505,0.73125,3.625,3.625
75.19381993875255,2.099512016856757,56.643394653984046,0.66775,4.0,4.0
54.07625377501105,6.4812400842577,48.165633144003166,0.459375,4.0,4.0
29.780733816207217,0.0,37.08679371494122,0.0346875,4.0,4.0
27.57729774937083,0.0298829122176212,32.265677685663576,0.0,4.0,4.0
23.92397220829688,0.5814159309022299,27.37134598035565,0.0,4.0,4.0
22.634576603901273,1.3488948332423134,23.677733325004112,0.0,2.75,2.75
18.98125106282732,0.0,0.0,0.0,2.0,2.0
17.15458829229034,0.0,0.0,0.0,2.0,2.0
13.70432548048421,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,0.75,0.75
13.442889942541491,0.0,0.0,0.0,0.0,0.0
13.442889942541491,0.0,0.0,0.0,0.0,0.0
18.126097704219777,17.5031733316957,18.428167940205725,0.04125,0.0,0.0
35.34260415328038,29.93602301194173,15.923231198781258,0.165,0.0,0.0
82.65819233592885,10.669617668304706,27.51739388487602,0.01375,0.0,0.0
74.21670290839647,4.84720732459765,31.11613199405128,0.0,1.25,1.25
72.28260950180305,2.727994631628629,35.25537437647047,0.0,2.0,2.0
74.21670290839647,2.0571287422188256,41.10293317884349,0.1194375,2.0,2.0
75.21995504444162,5.237026023169253,44.913402005522116,0.47775,2.0,2.0
75.82844741389097,1.5993267148355332,48.25933463073129,0.0398125,2.0,2.0
72.28260950180305,1.3892480632952904,47.14168416817882,0.138375,2.0,2.0
72.28260950180305,2.2168255530610184,53.28290185694256,0.5535,3.25,3.25
75.18374961169317,1.4115255196197574,51.70349966067993,0.046125,4.0,4.0
53.572522663541655,6.869471859369056,45.3922362962162,0.0,4.0,4.0
28.26385477534962,0.04563382850829384,37.04446787911237,0.0,4.0,4.0
27.57729774937083,0.0182397997167227,32.93017964239596,0.0,4.0,4.0
23.92397220829688,0.5082628076533783,27.308095841798327,0.0,4.0,4.0
22.634576603901273,1.033518327094081,23.9555030980542,0.0,2.125,2.125
18.98125106282732,0.0,0.0,0.0,1.0,1.0
17.15458829229034,0.0,0.0,0.0,1.0,1.0
13.70432548048421,0.0,0.0,0.0,1.0,1.0
13.442889942541491,0.0,0.0,0.0,1.0,1.0
13.442889942541491,0.0,0.0,0.0,1.0,1.0
13.442889942541491,0.0,0.0,0.0,0.375,0.375
13.442889942541491,0.0,0.0,0.0,0.0,0.0
13.442889942541491,0.0,0.0,0.0,0.0,0.0
18.288450061361758,6.519222701397478,25.719499239900138,0.0,0.0,0.0
36.209458737308786,23.057439458881095,18.624195524838083,0.0,0.0,0.0
83.04944609977176,6.336864975549201,31.67410673270523,0.0,0.0,0.0
74.22677257488996,3.713206882400414,32.86350651744708,0.0,1.25,1.25
72.28260950180305,2.6249853867811623,34.71189949208679,0.0,2.0,2.0
74.21670290839647,1.7653623879747866,38.57106287635738,0.0,2.0,2.0
75.21995504444162,11.544472546114317,39.3689510964746,0.0,2.0,2.0
75.82844741389097,1.3739355005332428,42.757609594288894,0.0,2.0,2.0
72.28260950180305,0.6173916465950642,41.72445822968566,0.0,2.0,2.0
72.28260950180305,0.4441749328442548,42.34919256686947,0.0,1.375,1.375
75.24417157404949,0.4259436691156243,44.45034578164602,0.0,1.0,1.0
53.84291077035181,10.460998072558601,38.02450173263757,0.0,1.0,1.0
29.070019510359412,1.0074715781186556,28.255701500553158,0.0,1.0,1.0
27.57729774937083,0.5382568800023401,24.22820449638472,0.0,1.0,1.0
23.92397220829688,1.1365162875419532,21.391180671295746,0.0,1.0,1.0
22.634576603901273,2.9108730699790866,19.583535060307224,0.0,2.875,2.875
18.98125106282732,0.0,0.0,0.0,4.0,4.0
17.15458829229034,0.0,0.0,0.0,4.0,4.0
13.70432548048421,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,3.375,3.375
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
18.15437734382037,15.007144875627594,17.956040782085985,0.02775,3.0,3.0
23.418301653929582,19.2726237826287,14.558443584259688,0.111,3.0,3.0
32.35743671779635,9.788154684713986,15.173405064781274,0.00925,3.0,3.0
34.55185640433484,4.455485763152639,17.734878037886457,0.06375,3.0,3.0
33.58480970103814,0.8717249322254257,27.740853981083855,0.255,3.0,3.0
35.84125200873044,0.018514538183191688,27.43652131033492,0.02125,3.0,3.0
24.492573044144226,0.0,26.353348452969968,0.082875,3.0,3.0
21.913781835353017,0.0,33.31266318413023,0.418125,3.0,3.0
20.302037329858514,0.010458150490385378,36.07807143260041,0.374125,3.0,3.0
19.012641725462906,0.0,33.34604859286709,0.028875,6.125,6.125
19.33499062656181,0.0,28.010213617949233,0.0,8.0,8.0
14.882602944007475,0.0,32.14240455033205,0.0,8.0,8.0
13.07755265779915,0.0,0.0,0.0,8.0,8.0
10.611742008136241,0.0,0.0,0.0,8.0,8.0
10.350306470193523,0.0,0.0,0.0,8.0,8.0
10.350306470193523,0.0,0.0,0.0,4.25,4.25
10.350306470193523,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.625,2.625
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
13.110275917762921,0.0,0.0,0.0,3.0,3.0
13.0412685622251,0.0,0.0,0.0,3.0,3.0
12.94426871973151,0.0,0.0,0.0,3.0,3.0
12.933047904492726,0.0,0.0,0.0,3.625,3.625
12.933047904492726,0.0,0.0,0.0,4.0,4.0
12.933047904492726,0.0,0.0,0.0,4.0,4.0
12.933047904492726,0.0,0.0,0.0,4.0,4.0
12.933047904492726,0.0,0.0,0.0,4.0,4.0
12.933047904492726,0.0,0.0,0.0,4.0,4.0
12.933047904492726,0.0,0.0,0.0,4.625,4.625
12.933047904492726,0.0,0.0,0.0,5.0,5.0
12.94762582570092,0.0,0.0,0.0,5.0,5.0
10.50956369596812,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,3.75,3.75
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.625,3.625
13.442889942541491,0.0,0.0,0.0,4.0,4.0
13.442889942541491,8.773502770284225,1.965289485167483,0.0,4.0,4.0
18.204796219759395,49.16108869869605,9.337159838031846,0.0,4.0,4.0
35.49228632165037,63.35217146344559,6.92322403106958,0.0635625,4.0,4.0
82.62798333644837,22.053854533315068,18.089860169481565,0.3624375,4.0,4.0
74.21670290839647,10.68544733964625,24.474662714583054,0.5476875,4.625,4.625
72.28260950180305,6.241993394838238,28.17737512042648,0.4110625,5.0,5.0
74.21670290839647,4.413196271874916,29.64043929365302,0.1458125,5.0,5.0
75.21995504444162,14.562005386073734,30.847895422373053,0.603375,5.0,5.0
75.82844741389097,4.195513045183957,39.609367694722515,0.76175,5.0,5.0
72.28260950180305,4.141067492132978,41.457285166120485,0.7531875,5.0,5.0
72.28260950180305,4.166658992073901,43.59032327011211,0.5779375,5.0,5.0
75.18374961169317,3.5328702405731636,44.64318052971976,0.152375,5.0,5.0
53.53336028053292,12.83919472138876,36.813141057979706,0.43275,5.0,5.0
28.278350305092253,1.8071379765729043,25.614468243701698,0.0360625,5.0,5.0
27.57729774937083,2.7003358636944492,19.127916571933238,0.0,5.0,5.0
23.92397220829688,6.055593098290438,15.08275213200564,0.0,5.0,5.0
22.634576603901273,8.26771381294877,13.714686617527066,0.0,3.75,3.75
18.98125106282732,0.0,0.0,0.0,3.0,3.0
17.15458829229034,0.0,0.0,0.0,3.0,3.0
13.70432548048421,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.0,3.0,3.0
18.11156791398807,24.223006334094404,13.10895141526765,0.114375,3.0,3.0
35.284712593941435,35.46562984152328,15.040480603112217,0.563375,3.0,3.0
82.59777433696789,10.68728028762421,29.97816775744443,0.67475,3.0,3.0
74.21670290839647,4.682169135899017,33.33191419568132,0.4938125,3.0,3.0
72.28260950180305,3.319596809645817,37.05771361203515,0.433875,3.0,3.0
74.21670290839647,2.735996803074741,40.81035575276873,0.1573125,3.0,3.0
75.21995504444162,11.817487361127007,41.673490419402256,0.49425,3.0,3.0
75.82844741389097,2.571590829005602,46.08345207842032,0.178625,3.0,3.0
72.28260950180305,2.9043595644835114,47.00688265823114,0.54975,3.0,3.0
72.28260950180305,2.4550978923517977,46.9085928907235,0.0458125,4.25,4.25
75.18374961169317,2.01298161129238,47.91863206767112,0.1089375,5.0,5.0
53.53336028053292,10.714128197902111,43.2592851371681,0.4700625,5.0,5.0
28.35939298445599,0.2756052151787502,33.981462703740036,0.1735625,5.0,5.0
27.57729774937083,0.08720396900900892,28.353806836683788,0.0,5.0,5.0
23.92397220829688,1.0191511937792634,22.490635931491646,0.0,5.0,5.0
22.634576603901273,1.993219687603754,19.69509154874002,0.0,3.125,3.125
18.98125106282732,0.0,0.0,0.0,2.0,2.0
17.15458829229034,0.0,0.0,0.0,2.0,2.0
13.70432548048421,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,1.375,1.375
13.442889942541491,0.0,0.0,0.0,1.0,1.0
13.442889942541491,0.0,0.0,0.00175,1.0,1.0
18.222168780871705,17.839619518230325,17.487513474920743,0.06975,1.0,1.0
35.925401995349816,30.717811342561845,15.995480252975069,0.3261875,1.0,1.0
82.72181957927552,9.269038393414869,31.679821488781943,0.483625,1.0,1.0
74.21670290839647,3.744628985489557,36.082186268181786,0.6013125,1.0,1.0
72.28260950180305,2.7173845033599244,40.0896018802996,0.6993125,1.0,1.0
74.21670290839647,2.3446504287742864,45.203301101607714,0.76875,1.0,1.0
75.21995504444162,7.133250670430182,46.88999967550294,0.7769375,1.0,1.0
75.82844741389097,2.010469438605879,53.15954983220544,0.7721875,1.0,1.0
72.28260950180305,2.0523817105645503,53.001189063191454,0.714,1.0,1.0
72.28260950180305,1.7613102082933345,50.774992236897496,0.5520625,4.125,4.125
75.18374961169317,1.7368386232068151,56.108863948819454,0.6643125,6.0,6.0
53.71822371351593,6.428912920384699,49.28464643571759,0.5178125,6.0,6.0
28.96527561917591,0.0,38.258581250228346,0.1783125,6.0,6.0
27.57729774937083,0.032459270855901196,33.806412877961435,0.0,6.0,6.0
23.92397220829688,0.5415237777854873,28.616869281555246,0.0,6.0,6.0
22.634576603901273,1.1863361659698939,25.10568573331887,0.0,2.875,2.875
18.98125106282732,0.0,0.0,0.0,1.0,1.0
17.15458829229034,0.0,0.0,0.0,1.0,1.0
13.70432548048421,0.0,0.0,0.0,1.0,1.0
13.442889942541491,0.0,0.0,0.0,1.0,1.0
13.442889942541491,0.0,0.0,0.0,1.0,1.0
13.442889942541491,0.0,0.0,0.0,2.25,2.25
13.442889942541491,0.0,0.0,0.0,3.0,3.0
13.442889942541491,0.0,0.0,0.00425,3.0,3.0
18.13815940225852,12.121612579654194,20.338181086993846,0.0255,3.0,3.0
35.44227820101658,26.587275636882158,17.6367581120787,0.002125,3.0,3.0
82.59777433696789,6.708254608094537,32.38784812441434,0.0958125,3.0,3.0
74.21670290839647,2.9330421817032013,38.3082279945115,0.51,4.875,4.875
72.28260950180305,2.1862363765854522,42.05787097832058,0.680875,6.0,6.0
74.21670290839647,1.8219004802738912,47.11526536926428,0.755875,6.0,6.0
75.21995504444162,2.161707673643749,49.366768955183346,0.7755625,6.0,6.0
75.82844741389097,1.6425026728458054,56.87019815702605,0.7706875,6.0,6.0
72.28260950180305,1.6221073602350016,57.57266969852575,0.759625,6.0,6.0
72.28260950180305,1.3942853862749764,60.53758357677519,0.73525,4.75,4.75
75.18374961169317,0.9618877686758042,64.36156713134535,0.680875,4.0,4.0
53.71822371351593,2.8913683584352436,56.185251780030676,0.5214375,4.0,4.0
28.853251029790325,0.0,45.61102479091601,0.18375,4.0,4.0
27.57729774937083,0.0,40.78103263553913,0.0,4.0,4.0
23.92397220829688,0.0,36.341060170124344,0.0,4.0,4.0
22.634576603901273,0.26917667076180624,33.092894366175976,0.0,2.75,2.75
18.98125106282732,0.0,0.0,0.0,2.0,2.0
17.15458829229034,0.0,0.0,0.0,2.0,2.0
13.70432548048421,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,3.875,3.875
13.442889942541491,0.0,0.0,0.0,5.0,5.0
13.442889942541491,0.0,0.0,0.00525,5.0,5.0
18.176896048800995,5.925936894496592,27.5523333697992,0.0885,5.0,5.0
35.78370242942773,20.270709437064024,22.988086152148632,0.31425,5.0,5.0
82.72181957927552,4.24579995843857,39.40574739285042,0.45775,5.0,5.0
74.21670290839647,1.9115008456916056,42.89227389337996,0.566375,5.625,5.625
72.28260950180305,1.4222983796668114,45.404333454299014,0.656875,6.0,6.0
74.21670290839647,1.258457183129447,52.619237031453444,0.730875,6.0,6.0
75.21995504444162,0.3386658041746586,58.66692761506343,0.774,6.0,6.0
75.82844741389097,0.6356288092878155,65.78190542755011,0.7721875,6.0,6.0
72.28260950180305,0.6384011285462283,68.28189827027214,0.75975,6.0,6.0
72.28260950180305,0.40735293128408373,71.6462469712547,0.7354375,7.875,7.875
75.18374961169317,0.1317671600681897,73.84206645935316,0.571375,9.0,9.0
53.53336028053292,0.0,61.07759510618755,0.04375,9.0,9.0
28.2263971302433,0.0,53.029162041344065,0.0,9.0,9.0
27.57729774937083,0.0,48.80784362126458,0.0,9.0,9.0
23.92397220829688,0.0,44.511790680792906,0.0,9.0,9.0
22.634576603901273,0.0,40.569657547948246,0.0,4.625,4.625
18.98125106282732,0.0,0.0,0.0,2.0,2.0
17.15458829229034,0.0,0.0,0.0,2.0,2.0
13.70432548048421,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.0,2.0
10.350306470193523,0.0,0.0,0.0,2.625,2.625
10.350306470193523,0.0,0.0,0.0,3.0,3.0
10.350306470193523,0.0,0.0,0.003375,3.0,3.0
18.169033108045223,2.044953150454885,27.777039468377577,0.02025,3.0,3.0
23.52631044800624,8.467487621024404,21.682183055972143,0.0016875,3.0,3.0
32.37334352863301,2.0565174685309984,23.65066521559123,0.0,3.0,3.0
34.55185640433484,1.2038559429889573,30.012579116699467,0.05625,3.0,3.0
33.58480970103814,0.23193297727197026,37.882586487420575,0.225,3.0,3.0
35.84125200873044,0.0,41.67094683514709,0.01875,3.0,3.0
24.492573044144226,0.0,42.694622303151675,0.0,3.0,3.0
21.913781835353017,0.0,45.366300674193916,0.076125,3.0,3.0
20.302037329858514,0.0,49.86270371129244,0.3045,3.0,3.0
19.012641725462906,0.0,50.44609412851572,0.1095625,5.5,5.5
19.33499062656181,0.0,51.17642108499918,0.33675,7.0,7.0
14.872176474615825,0.0,51.02366233904181,0.067625,7.0,7.0
12.95833683474702,0.0,0.0,0.15825,7.0,7.0
10.611742008136241,0.0,0.0,0.0,7.0,7.0
10.350306470193523,0.0,0.0,0.0,7.0,7.0
10.350306470193523,0.0,0.0,0.0,5.125,5.125
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
10.350306470193523,0.0,0.0,0.0,4.0,4.0
13.080179152540325,0.0,0.0,0.0,4.0,4.0
13.008010745576062,0.0,0.0,0.0,4.0,4.0
12.939615021046308,0.0,0.0,0.0,4.0,4.0
12.933047904492726,0.0,0.0,0.0,4.625,4.625
12.933047904492726,0.0,0.0,0.0,5.0,5.0
12.933047904492726,0.0,0.0,0.0,5.0,5.0
12.933047904492726,0.0,0.0,0.0,5.0,5.0
12.933047904492726,0.0,0.0,0.0,5.0,5.0
12.933047904492726,0.0,0.0,0.0,5.0,5.0
12.933047904492726,0.0,0.0,0.0,5.625,5.625
12.933047904492726,0.0,0.0,0.0,6.0,6.0
12.94450426353013,0.0,0.0,0.0,6.0,6.0
10.50956369596812,0.0,0.0,0.0,6.0,6.0
10.350306470193523,0.0,0.0,0.0,6.0,6.0
10.350306470193523,0.0,0.0,0.0,6.0,6.0
10.350306470193523,0.0,0.0,0.0,5.375,5.375
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,5.0,5.0
10.350306470193523,0.0,0.0,0.0,5.0,5.0
13.442889942541491,0.0,0.0,0.0,5.0,5.0
13.442889942541491,0.0,0.0,0.0,5.0,5.0
13.442889942541491,0.0,0.0,0.0,3.125,3.125
13.442889942541491,0.0,0.0,0.0,2.0,2.0
13.442889942541491,0.0,0.0,0.0,2.0,2.0
18.288450061361758,16.211604675629154,16.675875863224004,0.0,2.0,2.0
36.24060435843286,32.6773764901776,13.47057346867267,0.0,2.0,2.0
83.23288804497341,9.456659581672213,23.127831064316613,0.0,2.0,2.0
74.30470200688043,4.94553246790557,26.369862923276273,0.0,2.0,2.0
72.28260950180305,3.3364124198190956,30.238666705670845,0.0,2.0,2.0
74.21670290839647,2.6178765743869357,35.567177919110314,0.0,2.0,2.0
75.21995504444162,8.659297794102754,36.843658810125675,0.0,2.0,2.0
75.82844741389097,1.529304356198771,41.92093113098692,0.0,2.0,2.0
72.28260950180305,1.347005188406496,40.24745535621619,0.0,2.0,2.0
72.28260950180305,1.2405542863516985,39.949604859544046,0.0,4.5,4.5
75.32210298773765,1.345519552667529,40.557247003997546,0.0,6.0,6.0
53.94812282883995,11.323445702562406,30.116776278211134,0.0,6.0,6.0
28.946890079401417,3.305339086302479,19.99455035478446,0.0,6.0,6.0
27.549615189512373,3.557516141877248,17.6728752065094,0.0,6.0,6.0
23.92397220829688,6.176040876369778,16.99661085200806,0.0,6.0,6.0
22.634576603901273,7.260792830979201,16.646613885046115,0.0,3.5,3.5
